# pid 2708282
time	RSS	X pixmaps	CPU	Open files
12:34:54	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:55	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:56	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:57	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:58	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:59	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:00	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:01	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:02	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:03	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:04	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:05	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:06	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:07	4965.3 MB	15 pxm, 11.8 MB	1% = 0.0 cores, peak thread 0%	10
12:35:08	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:09	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:10	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:11	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:12	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:13	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:14	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:15	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:16	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:17	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:18	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:19	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:20	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:21	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:22	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:23	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:24	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:25	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:26	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:27	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:28	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:29	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:30	4964.6 MB	15 pxm, 11.8 MB	1% = 0.0 cores, peak thread 0%	10
12:35:31	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:32	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:33	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:34	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:35	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:36	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:37	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:38	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:39	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:40	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:41	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:42	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:43	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:44	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:45	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:46	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:47	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:48	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:49	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:50	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:51	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:52	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:53	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:54	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:55	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:56	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 1%	10
12:35:57	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:58	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:35:59	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:00	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:01	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:02	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:03	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:04	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:05	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:06	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:07	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:08	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:09	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:10	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:11	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:12	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:13	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:14	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:15	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:16	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:17	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:18	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:19	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:20	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:21	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:22	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:23	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:24	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:25	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:26	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:27	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:36:28	4964.6 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
